function,nb_points,nb_neighbors,feature_set,nb_calls,total_time,total_time_per_call,cum_time,cum_time_per_call
extract.py:14(<module>),5000,50,alphabeta,1,2.3e-05,2.3e-05,0.7169139999999999,0.7169139999999999
extract.py:33(compute_tree),5000,50,alphabeta,1,0.00054,0.00054,0.00079,0.00079
__init__.py:4(<module>),5000,50,alphabeta,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),5000,50,alphabeta,1,0.001557,0.001557,23.477128999999998,23.477128999999998
io.py:82(write_features),5000,50,alphabeta,1,0.010959,0.010959,2.497017,2.497017
io.py:5(<module>),5000,50,alphabeta,1,7e-06,7e-06,0.010530999999999999,0.010530999999999999
features.py:71(normalize),10000,100,alphabeta,10000,0.042083999999999996,4.208399999999999e-06,0.135299,1.35299e-05
features.py:103(triangle_variance_space),10000,100,alphabeta,10000,0.045225999999999995,4.5226e-06,0.045225999999999995,4.5226e-06
features.py:18(<module>),10000,100,alphabeta,1,9e-06,9e-06,0.22333799999999998,0.22333799999999998
extract.py:48(request_tree),10000,100,alphabeta,10000,0.008608,8.608e-07,1.1019029999999999,0.00011019029999999998
extract.py:70(fit_pca),10000,100,alphabeta,10000,0.022253,2.2252999999999997e-06,3.165734,0.0003165734
extract.py:87(alphabeta_features),10000,100,alphabeta,10001,0.26222999999999996,2.6220377962203778e-05,4.712432,0.0004711960803919608
extract.py:14(<module>),10000,100,alphabeta,1,2.3e-05,2.3e-05,0.6329049999999999,0.6329049999999999
extract.py:33(compute_tree),10000,100,alphabeta,1,0.0015609999999999999,0.0015609999999999999,0.002039,0.002039
__init__.py:4(<module>),10000,100,alphabeta,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),10000,100,alphabeta,1,0.0018059999999999999,0.0018059999999999999,21.60608,21.60608
io.py:82(write_features),10000,100,alphabeta,1,0.021535,0.021535,4.937037999999999,4.937037999999999
io.py:5(<module>),10000,100,alphabeta,1,8e-06,8e-06,0.009831,0.009831
features.py:71(normalize),5000,20,alphabeta,5000,0.019624,3.9248e-06,0.062572,1.25144e-05
features.py:103(triangle_variance_space),5000,20,alphabeta,5000,0.021145999999999998,4.229199999999999e-06,0.021145999999999998,4.229199999999999e-06
features.py:18(<module>),5000,20,alphabeta,1,9.999999999999999e-06,9.999999999999999e-06,0.293224,0.293224
extract.py:48(request_tree),5000,20,alphabeta,5000,0.004082,8.163999999999999e-07,0.409968,8.19936e-05
extract.py:70(fit_pca),5000,20,alphabeta,5000,0.010215,2.043e-06,1.4298009999999999,0.0002859602
extract.py:87(alphabeta_features),5000,20,alphabeta,5001,0.099121,1.982023595280944e-05,2.023303,0.00040457968406318735
extract.py:14(<module>),5000,20,alphabeta,1,2.2e-05,2.2e-05,0.727066,0.727066
extract.py:33(compute_tree),5000,20,alphabeta,1,0.00043999999999999996,0.00043999999999999996,0.000695,0.000695
__init__.py:4(<module>),5000,20,alphabeta,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),5000,20,alphabeta,1,0.001735,0.001735,22.919484,22.919484
io.py:82(write_features),5000,20,alphabeta,1,0.009618999999999999,0.009618999999999999,2.129063,2.129063
io.py:5(<module>),5000,20,alphabeta,1,9.999999999999999e-06,9.999999999999999e-06,0.012426999999999999,0.012426999999999999
features.py:71(normalize),100000,50,alphabeta,100000,0.34363,3.4363e-06,1.129883,1.129883e-05
features.py:103(triangle_variance_space),100000,50,alphabeta,100000,0.389138,3.89138e-06,0.389138,3.89138e-06
features.py:18(<module>),100000,50,alphabeta,1,9e-06,9e-06,0.21078,0.21078
extract.py:48(request_tree),100000,50,alphabeta,100000,0.076891,7.6891e-07,9.932578999999999,9.932578999999999e-05
extract.py:70(fit_pca),100000,50,alphabeta,100000,0.182391,1.8239099999999999e-06,26.548527,0.00026548527
extract.py:87(alphabeta_features),100000,50,alphabeta,100001,2.057077,2.0570564294357055e-05,40.086693,0.00040086292137078624
extract.py:14(<module>),100000,50,alphabeta,1,2.4e-05,2.4e-05,0.615518,0.615518
extract.py:33(compute_tree),100000,50,alphabeta,1,0.024907,0.024907,0.029488999999999998,0.029488999999999998
__init__.py:4(<module>),100000,50,alphabeta,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),100000,50,alphabeta,1,0.001473,0.001473,19.554997999999998,19.554997999999998
io.py:82(write_features),100000,50,alphabeta,1,0.179176,0.179176,42.044692,42.044692
io.py:5(<module>),100000,50,alphabeta,1,1.8e-05,1.8e-05,0.012653,0.012653
features.py:71(normalize),5000,100,alphabeta,5000,0.023187,4.6374e-06,0.074241,1.48482e-05
features.py:103(triangle_variance_space),5000,100,alphabeta,5000,0.024360999999999997,4.8722e-06,0.024360999999999997,4.8722e-06
features.py:18(<module>),5000,100,alphabeta,1,9.999999999999999e-06,9.999999999999999e-06,0.23749499999999998,0.23749499999999998
extract.py:48(request_tree),5000,100,alphabeta,5000,0.00556,1.112e-06,0.587662,0.0001175324
extract.py:70(fit_pca),5000,100,alphabeta,5000,0.012248,2.4496000000000002e-06,1.7359669999999998,0.00034719339999999995
extract.py:87(alphabeta_features),5000,100,alphabeta,5001,0.141736,2.834153169366127e-05,2.565112,0.0005129198160367926
extract.py:14(<module>),5000,100,alphabeta,1,3.9999999999999996e-05,3.9999999999999996e-05,0.670543,0.670543
extract.py:33(compute_tree),5000,100,alphabeta,1,0.000741,0.000741,0.001145,0.001145
__init__.py:4(<module>),5000,100,alphabeta,1,0.0,0.0,0.0,0.0
io.py:14(xyz),5000,100,alphabeta,1,0.0022459999999999997,0.0022459999999999997,23.362996,23.362996
io.py:82(write_features),5000,100,alphabeta,1,0.011698,0.011698,2.689812,2.689812
io.py:5(<module>),5000,100,alphabeta,1,8e-06,8e-06,0.015351,0.015351
